time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-06-11 05:21:32.587118,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.1,27.5,3.377,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:33.590681,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.5,27.5,3.378,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:34.593230,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.3,27.5,3.378,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:35.596460,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.2,27.5,3.378,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:36.599512,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.2,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:37.602622,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.0,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:38.605767,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.0,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:39.608484,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.4,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:40.610994,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.1,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:41.613511,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.1,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:42.616635,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.2,27.5,3.371,3.402,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:43.619746,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.7,27.5,3.371,3.402,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:44.622723,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.7,27.5,3.371,3.402,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:45.625342,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.8,27.5,3.371,3.402,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:46.628478,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.5,27.5,3.374,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:47.631603,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.2,27.5,3.374,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:48.635009,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.2,27.5,3.374,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:49.638057,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.5,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:50.640533,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.6,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:51.643700,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.6,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:52.646936,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.3,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:53.649834,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.3,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:54.652120,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.4,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:55.654962,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.8,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:56.657384,28.1,279.9,23.1,279.9,91,100,0.0,27.1,65.2,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:57.660839,28.1,279.9,23.1,279.9,91,100,0.0,27.1,65.2,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:58.664036,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.4,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:21:59.667440,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.1,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:00.670591,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.4,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:01.673860,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.4,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:02.677068,28.1,279.9,23.1,279.9,91,100,0.0,27.1,64.4,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:03.680316,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.9,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:04.683443,28.1,279.9,23.1,279.9,91,100,0.0,27.09,64.8,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:05.685988,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.7,27.5,3.378,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:06.688394,28.1,279.9,23.1,279.9,91,100,0.0,27.08,64.7,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:07.691102,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:08.694348,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:09.697893,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.368,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:10.701072,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.368,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:11.704260,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.368,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:12.707403,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.4,27.5,3.368,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:13.710631,28.1,279.9,23.1,279.9,91,100,0.0,27.1,62.8,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:14.713877,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:15.717063,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:16.720194,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.1,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:17.723655,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.8,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:18.726104,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.2,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:19.728642,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.2,27.5,3.375,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:20.731477,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.9,27.5,3.375,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:21.734697,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.9,27.5,3.375,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:22.737919,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:23.740601,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.2,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:24.743715,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.2,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:25.746846,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.1,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:26.749965,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.4,27.5,3.377,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:27.753193,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.4,27.5,3.377,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:28.756525,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.6,27.5,3.377,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:29.759787,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.7,27.5,3.377,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:30.762728,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.0,27.5,3.377,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:31.765296,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.0,27.5,3.377,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:32.767932,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.377,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:33.771182,28.1,279.9,23.1,279.9,91,100,0.0,27.1,63.3,27.5,3.377,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:34.774510,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.0,27.5,3.377,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:35.777664,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.0,27.5,3.377,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:36.780810,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.1,27.5,3.377,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:37.784078,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.1,27.5,3.377,3.396,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:38.786500,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.2,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:39.789733,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.2,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:40.793052,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:41.796334,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.4,27.5,3.377,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:42.799581,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.1,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:43.802220,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.1,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:44.804837,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.6,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:45.807621,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.371,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:46.810905,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.8,27.5,3.371,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:47.814165,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.8,27.5,3.371,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:48.816947,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.0,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:49.820290,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:50.823068,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:51.826408,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.9,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:52.829716,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.9,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:53.832709,28.1,279.9,23.1,279.9,91,100,0.0,27.07,63.1,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:54.835332,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.5,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:55.838539,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.5,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:56.841084,28.1,279.9,23.1,279.9,91,100,0.0,27.1,62.8,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:57.843663,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.7,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:58.846295,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.7,27.5,3.378,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:22:59.848871,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.4,27.5,3.378,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:00.852180,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.4,27.5,3.378,3.401,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:01.855528,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.2,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:02.858709,28.1,279.9,23.1,279.9,91,100,0.0,27.08,63.2,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:03.861825,28.1,279.9,23.1,279.9,91,100,0.0,27.1,62.5,27.5,3.375,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:04.864950,28.1,279.9,23.1,279.9,91,100,0.0,27.1,62.5,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:05.868178,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.5,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:06.871455,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.5,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:07.874769,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:08.877998,28.1,279.9,23.1,279.9,91,100,0.0,27.08,62.9,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:09.880218,28.1,279.9,23.1,279.9,91,100,0.0,27.09,62.6,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:10.882738,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:11.885720,28.1,279.9,23.1,279.9,91,100,0.0,27.09,63.3,27.5,3.371,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:12.888924,28.1,279.9,23.1,279.9,91,100,0.0,27.1,62.9,27.5,3.371,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:13.892248,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.0,27.5,3.371,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:14.894670,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.0,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:15.897933,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.3,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:16.901191,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.3,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:17.904091,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.0,27.5,3.378,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:18.906244,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.0,27.5,3.378,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:19.908579,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.0,27.5,3.378,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:20.911351,28.1,279.9,23.1,279.9,92,100,0.0,27.08,62.7,27.5,3.378,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:21.914317,28.1,279.9,23.1,279.9,92,100,0.0,27.08,62.9,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:22.916859,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:23.919443,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.3,27.5,3.375,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:24.922062,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.9,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:25.924730,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.7,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:26.927931,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.9,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:27.931168,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.9,27.5,3.374,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:28.934524,28.1,279.9,23.1,279.9,92,100,0.0,27.08,62.3,27.5,3.374,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:29.937656,28.1,279.9,23.1,279.9,92,100,0.0,27.08,62.7,27.5,3.374,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:30.940259,28.1,279.9,23.1,279.9,92,100,0.0,27.08,62.7,27.5,3.375,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:31.943545,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.1,27.5,3.375,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:32.946779,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.1,27.5,3.375,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:33.950107,28.1,279.9,23.1,279.9,92,100,0.0,27.09,63.1,27.5,3.377,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:34.953201,28.1,279.9,23.1,279.9,92,100,0.0,27.09,63.1,27.5,3.377,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:35.955453,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.7,27.5,3.377,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:36.958192,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.7,27.5,3.377,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:37.961384,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.0,27.5,3.375,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:38.964739,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.0,27.5,3.375,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:39.968165,28.1,279.9,23.1,279.9,92,100,0.0,27.09,63.9,27.5,3.375,3.398,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:40.970478,28.1,279.9,23.1,279.9,92,100,0.0,27.09,63.2,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:41.973685,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.7,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:42.976571,28.1,279.9,23.1,279.9,92,100,0.0,27.09,62.7,27.5,3.375,3.395,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:43.979200,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.1,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:44.982455,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.1,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:45.985820,28.1,279.9,23.1,279.9,92,100,0.0,27.08,63.1,27.5,3.375,3.393,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:46.989311,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.2,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:47.991958,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.2,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:23:48.994491,28.1,279.9,23.1,279.9,92,100,0.0,27.08,62.9,27.5,3.371,3.399,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
