time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-06 14:05:53.416857,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.7,27.0,3.336,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:05:54.419847,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.7,27.0,3.336,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:05:55.423155,27.6,279.9,23.1,279.9,92,100,0.0,26.75,41.0,27.0,3.336,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:05:56.425897,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.7,27.0,3.336,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:05:57.428667,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.7,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:05:58.435876,27.6,279.9,23.1,279.9,92,100,0.0,26.76,41.1,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:05:59.438680,27.6,279.9,23.1,279.9,92,100,0.0,26.76,40.9,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:00.441444,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.9,27.0,3.335,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:01.444429,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.9,27.0,3.335,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:02.447212,27.6,279.9,23.1,279.9,92,100,0.0,26.76,41.2,27.0,3.335,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:03.453960,27.6,279.9,23.1,279.9,92,100,0.0,26.75,41.0,27.0,3.338,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:04.456768,27.6,279.9,23.1,279.9,92,100,0.0,26.75,41.0,27.0,3.338,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:05.459542,27.6,279.9,23.1,279.9,92,100,0.0,26.75,41.0,27.0,3.338,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:06.462345,27.6,279.9,23.1,279.9,92,100,0.0,26.75,40.9,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:07.465172,27.6,279.9,23.1,279.9,92,100,0.0,26.77,40.9,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:08.471512,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:09.473680,27.6,279.9,23.1,279.9,92,100,0.0,26.77,40.9,27.0,3.338,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:10.475908,27.6,279.9,23.1,279.9,92,100,0.0,26.77,40.9,27.0,3.339,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:11.478521,27.6,279.9,23.1,279.9,92,100,0.0,26.76,40.9,27.0,3.339,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:12.481212,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.339,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:13.483945,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.339,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:14.486695,27.6,279.9,23.1,279.9,92,100,0.0,26.76,40.8,27.0,3.339,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:15.489376,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.339,3.351,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:16.492228,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.341,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:17.494966,27.6,279.9,23.1,279.9,92,100,0.0,26.76,40.7,27.0,3.341,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:18.497775,27.6,279.9,23.1,279.9,92,100,0.0,26.76,40.7,27.0,3.341,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:19.500593,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.339,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:20.503621,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.339,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:21.506109,27.6,279.9,23.1,279.9,92,100,0.0,26.77,41.0,27.0,3.339,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:22.508156,27.6,279.9,23.1,279.9,92,100,0.0,26.78,41.3,27.0,3.339,3.353,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:23.510583,27.6,279.9,23.1,279.9,92,100,0.0,26.78,40.9,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:24.513435,27.6,279.9,23.1,279.9,92,100,0.0,26.78,41.0,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:25.516348,27.6,279.9,23.1,279.9,92,100,0.0,26.77,40.9,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:26.519202,27.6,279.9,23.1,279.9,92,100,0.0,26.77,40.9,27.0,3.341,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:27.522003,27.6,279.9,23.1,279.9,92,100,0.0,26.78,41.0,27.0,3.341,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:28.524776,27.6,279.9,23.1,279.9,92,100,0.0,26.78,41.0,27.0,3.341,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:29.527667,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.6,27.0,3.341,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:30.530602,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.6,27.0,3.341,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:31.533620,27.6,279.9,23.1,279.9,92,100,0.0,26.78,40.7,27.0,3.341,3.356,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:32.536631,27.6,279.9,23.1,279.9,92,100,0.0,26.78,40.8,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:33.539794,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.5,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:34.542751,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.5,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:35.545324,27.6,279.9,23.1,279.9,92,100,0.0,26.78,40.3,27.0,3.342,3.354,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:36.547934,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.7,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:37.555269,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.6,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:38.558155,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.6,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:39.561345,27.6,279.9,23.1,279.9,92,100,0.0,26.78,40.5,27.0,3.342,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:40.564203,27.6,279.9,23.1,279.9,92,100,0.0,26.8,40.7,27.0,3.342,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:41.566998,27.6,279.9,23.1,279.9,92,100,0.0,26.8,40.7,27.0,3.342,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:42.573798,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.5,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:43.576619,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.5,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:44.579433,27.6,279.9,23.1,279.9,92,100,0.0,26.78,40.9,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:45.582309,27.6,279.9,23.1,279.9,92,100,0.0,26.8,40.8,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:46.585497,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.7,27.0,3.341,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:47.592329,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.7,27.0,3.341,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:48.595242,27.6,279.9,23.1,279.9,92,100,0.0,26.79,40.7,27.0,3.341,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:49.598038,27.6,279.9,23.1,279.9,92,100,0.0,26.8,41.0,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:50.600804,27.6,279.9,23.1,279.9,92,100,0.0,26.8,41.0,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:51.603570,27.6,279.9,23.1,279.9,92,100,0.0,26.8,41.2,27.0,3.342,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:52.610543,27.6,279.9,23.1,279.9,92,100,0.0,26.8,41.2,27.0,3.345,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:53.613355,27.6,279.9,23.1,279.9,92,100,0.0,26.8,41.2,27.0,3.345,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:54.616423,27.6,279.9,23.1,279.9,92,100,0.0,26.8,41.1,27.0,3.345,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:55.619260,27.6,279.9,23.1,279.9,92,100,0.0,26.81,41.2,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:56.622072,27.6,279.9,23.1,279.9,92,100,0.0,26.81,41.2,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:57.629421,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.9,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:58.632592,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.6,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:06:59.635814,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.6,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:00.638513,27.6,279.9,23.1,279.9,92,100,0.0,26.8,40.7,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:01.640849,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.6,27.0,3.344,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:02.643852,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.7,27.0,3.344,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:03.647045,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.7,27.0,3.344,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:04.650035,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.7,27.0,3.344,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:05.652817,27.6,279.9,23.1,279.9,92,100,0.0,26.81,41.3,27.0,3.345,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:06.655598,27.6,279.9,23.1,279.9,92,100,0.0,26.81,41.3,27.0,3.345,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:07.658420,27.6,279.9,23.1,279.9,92,100,0.0,26.81,41.3,27.0,3.345,3.357,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:08.665164,27.6,279.9,23.1,279.9,92,100,0.0,26.82,40.9,27.0,3.347,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:09.668241,27.6,279.9,23.1,279.9,92,100,0.0,26.81,41.1,27.0,3.347,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:10.671070,27.6,279.9,23.1,279.9,92,100,0.0,26.82,41.2,27.0,3.347,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:11.680578,27.6,279.9,23.1,279.9,92,100,0.0,26.82,41.1,27.0,3.347,3.359,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:12.682832,27.6,279.9,23.1,279.9,92,100,0.0,26.82,41.1,27.0,3.341,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:13.689665,27.6,279.9,23.1,279.9,92,100,0.0,26.82,40.9,27.0,3.341,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:14.692280,27.6,279.9,23.1,279.9,92,100,0.0,26.83,41.0,27.0,3.341,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:15.695203,27.6,279.9,23.1,279.9,92,100,0.0,26.83,41.0,27.0,3.341,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:16.698056,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.6,27.0,3.341,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:17.701115,27.6,279.9,23.1,279.9,92,100,0.0,26.81,40.6,27.0,3.341,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:18.708176,27.6,279.9,23.1,279.9,92,100,0.0,26.83,41.1,27.0,3.345,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:19.711108,27.6,279.9,23.1,279.9,92,100,0.0,26.83,41.1,27.0,3.345,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:20.713987,27.6,279.9,23.1,279.9,92,100,0.0,26.83,41.1,27.0,3.345,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:21.716843,27.6,279.9,23.1,279.9,92,100,0.0,26.82,40.8,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:22.719762,27.6,279.9,23.1,279.9,92,100,0.0,26.82,41.1,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:23.727135,27.6,279.9,23.1,279.9,92,100,0.0,26.82,41.1,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:24.729857,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.9,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:25.732266,27.6,279.9,23.1,279.9,92,100,0.0,26.83,41.2,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:26.734489,27.6,279.9,23.1,279.9,92,100,0.0,26.82,40.9,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:27.737079,27.6,279.9,23.1,279.9,92,100,0.0,26.82,40.7,27.0,3.348,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:28.740059,27.6,279.9,23.1,279.9,92,100,0.0,26.82,40.7,27.0,3.347,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:29.742984,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.3,27.0,3.347,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:30.745896,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.3,27.0,3.347,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:31.748739,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.2,27.0,3.344,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:32.751774,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.2,27.0,3.344,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:33.754628,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.1,27.0,3.344,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:34.757468,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.3,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:35.760412,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.4,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:36.763202,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.4,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:37.765927,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.2,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:38.768095,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.2,27.0,3.348,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:39.770301,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.2,27.0,3.348,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:40.773179,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.3,27.0,3.348,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:41.775998,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.1,27.0,3.35,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:42.778767,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.3,27.0,3.35,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:43.781515,27.6,279.9,23.1,279.9,92,100,0.0,26.83,40.3,27.0,3.35,3.36,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:44.784362,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.5,27.0,3.348,3.365,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:45.787173,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.5,27.0,3.348,3.365,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:46.790059,27.6,279.9,23.1,279.9,92,100,0.0,26.84,40.9,27.0,3.348,3.365,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:47.793109,27.6,279.9,23.1,279.9,92,100,0.0,26.84,41.0,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:48.795914,27.6,279.9,23.1,279.9,92,100,0.0,26.84,41.0,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:49.798689,27.6,279.9,23.1,279.9,92,100,0.0,26.85,41.1,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:50.801076,27.6,279.9,23.1,279.9,92,100,0.0,26.85,41.1,27.0,3.348,3.362,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:07:51.803348,27.6,279.9,23.1,279.9,92,100,0.0,26.85,41.1,27.0,3.351,3.363,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
